ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-11410625-n,0.0,0.0,"posledica,ishod,efekat",Fenomen koji sledi i koga je izazvao neki prethodni fenomen.,n
ENG30-14937521-n,0.0,0.0,kalcijum sulfat,Bela so (CaSO4).,n
ENG30-08961630-n,0.0,0.0,"Makedonija,Bivša Jugoslovenska Republika Makedonija",Republika u unutrašnjosti Balkanskog poluostrva; ranije deo Jugoslavije; stekla nezavisnost 1991.,n
ENG30-00548802-n,0.0,0.0,"gluma,igra",glumljenje lika na sceni,n
ENG30-06409752-n,0.0,0.0,sastav,"esej, članak (posebno onaj napisan kao zadatak)",n
ENG30-08465312-n,0.0,0.0,art nouveau,"francuska škola u umetnosti i arhitekturi popularna u 90. godinama XIX veka; krakaterišu je stilizovani prirodni oblici, kao što je lišće, loza i cveće",n
ENG30-05122850-n,0.0,0.0,manjina,Koji jeste i manji po broju od dva dela.,n
ENG30-09328904-n,0.0,0.0,jezero,Vodena površina okružena zemljom.,n
ENG30-12400489-n,0.0,0.0,"hlebno drvo,Artocarpus communis,Artocarpus altilis",Poreklom sa pacifičkih ostrva; ima jestiv plod čije tkivo nalikuje na hleb.,n
ENG30-01983958-n,0.0,0.0,"Nephropsidae,porodica Nephropsidae",U nekim klasifikacijama se preklapa sa porodicom Homaridae.,n
ENG30-02812201-n,0.0,0.0,bojni brod,veliki i teško naoružan vojni brod,n
ENG30-11336850-n,0.0,0.0,"Tesla,Nikola Tesla",Elektroinženjer i pronalazač iz SAD (srpskog porekla iz Hratske) koji je otkrio principe naizmenične struje i razvio prvi indukcioni motor koji koristi naizmeničnu struju i više vrsta oscilatora (1856-1943).,n
ENG30-00746718-v,0.0,0.0,naložiti,Dati instrukcije ili uputiti nekoga da nešto uradi.,v
ENG30-05576194-n,0.0,0.0,"jagodica,jabučica",Više ili manje zaobljeni deo tela na stopalu ili vrhu palca.,n
ENG30-02108089-n,0.0,0.0,bokser,"Rasa zdepastih pasa kratke dlake sa četvrtastom njuškom, razvijena u Nemačkoj.",n
ENG30-00335421-a,0.0,0.0,"izvestan,pouzdan,siguran,utvrđen",utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,a
ENG30-12230794-n,0.0,0.0,"maginja,planika,Arbutus unedo",Malo zimzeleno evropsko drvo koje rađa skarletne bobice sa mnogo semenki koje su jestive ali blage.,n
ENG30-12623524-n,0.0,0.0,merala,Neko severnoameričko drvo ili žbun sa upadljivim belim cvetovimai jestivim plavo-crnim ili ružičastim voćem.,n
ENG30-12948495-n,0.0,0.0,"tvrdi dren,Cornus mas",Listopadno evropsko malo drvo ili žbun sa svetlocrvenim plodom.,n
ENG30-03444838-n,0.0,0.0,zlatan listić,Oblik veoma tanke zlatne folije.,n
ENG30-03828465-n,0.0,0.0,nesteroidni antiinflamatorni lek,anti-inflamatorni lek koji ne sadrži steroide,n
ENG30-07768230-n,0.0,0.0,Bartlet kruška,sočna žuta kruška,n
ENG30-05824313-n,0.0,0.0,prediktor,informacija koja podržava statistiku procenu budućih događaja,n
ENG30-06835951-n,0.0,0.0,sigma,18. slovo grčkog alfabeta,n
ENG30-02995998-n,0.0,0.0,"centrifuga,separator",uređaj koji koristi centrifugalnu silu za odvajanje čestica iz suspenzije,n
ENG30-02928347-a,0.0,0.0,indijski,"koji se odnosi ili je karakterističan za Indiju, njene ljude, kezike ili kulture",a
ENG30-08627665-n,0.0,0.0,kvadrant,jedna od četiri površi na koje ravan dele pravougle koordinate,n
ENG30-03119790-n,0.0,0.0,"igralište,trkalište",Objekat koji se sastoji od okruženog dela zemlje ili vode namenjeno sportu.,n
ENG30-07523649-n,0.0,0.0,nenapadnost,nesamopouzdanost u vezi sa sopstvenim promovisanjem,n
ENG30-01662622-n,0.0,0.0,kornjača,Gmizavac iz roda Chelonia.,n
ENG30-02319095-n,0.0,0.0,"morski jež,ježinac",Plitkovodni bodljokošci koji imaju meka tela zatvorena u tanke bodljikave loptaste ljušture.,n
ENG30-02415435-n,0.0,0.0,planinska ovca,Neka divlja ovca koja nastanjuje planinske predele.,n
ENG30-02817650-n,0.0,0.0,udarač,Predmet kojim se udara.,n
ENG30-03427656-n,0.0,0.0,"kapija,logička kapija",računarsko kolo sa više ulaza ali samo jednim izlazom koje se aktivira određenom kombinacijom ulaza,n
ENG30-01044363-n,0.0,0.0,ikonolatrija,Obožavanje svetih slika.,n
ENG30-04027367-n,0.0,0.0,radioaparat s dugmetima,Radio-aparat kod koga se stanica bira pritiskom na dugme.,n
ENG30-04558478-n,0.0,0.0,"WC,vece,klonja",toalet kakav je nastao u engleskoj,n
ENG30-06306842-n,0.0,0.0,"slobodni oblik,slobodni morfem,slobodna morfema",minimalna gramatička jedinica koja se može upotrebiti kao reč,n
ENG30-06369690-n,0.0,0.0,roman reka,francuski roman u formi duge hronike porodice ili druge socijalne grupe,n
ENG30-01797020-n,0.0,0.0,"veliki tetreb,gluhan,divlja kokoš,Tetrao urogallus",Velika crna lještarka.,n
ENG30-09824065-n,0.0,0.0,autorka,žena autor,n
ENG30-14479320-n,0.0,0.0,primljenost,Stanje imovine da je u rukama primaoca.,n
ENG30-12661538-n,0.0,0.0,"lazarkinja,modričica",Neka biljka iz roda Asperula.,n
ENG30-01955127-v,0.0,0.0,"odposlati,poslati",Poslati prema željenom cilju.,v
ENG30-01530439-n,0.0,0.0,"zeba činkavica,bitkavac,finka,Fringilla coelebs",mala evropska zeba koja lepo i veselo peva dok pravi gnezdo,n
ENG30-07728804-n,0.0,0.0,semeni pasulj,unripe beans removed from the pod before cooking,n
ENG30-02081423-n,0.0,0.0,"Odobenus,rod Odobenus",Tipski rod porodice Odobenidae: morževi.,n
ENG30-08407330-n,0.0,0.0,institut,"Asocijacija organizovana da podstiče umetnost, nauku ili obrazovanje.",n
ENG30-02103406-n,0.0,0.0,radni pas,"Neka od više vrsta obično velikih pasa koje se uzgajaju za rad, nošenje tovara, čuvari i vodiči.",n
ENG30-14618253-n,0.0,0.0,"alkalije,lužna so,baza",bilo koje jedinjenje rastopivo u vodi koje može da postane lakmus plavo i koje raeguje na kiselinu i stvara so i vodu,n
ENG30-02213690-v,0.0,0.0,zadržati,odbiti da se nešto preda ili podeli,v
ENG30-01471070-n,0.0,0.0,"Vertebrata,podkolo Vertebrata,Craniata,podkolo Craniata","Ribe, vodozemci, gmizavci, ptice i sisari.",n
ENG30-03135532-n,0.0,0.0,krst,drvena struktura koja se sastoji od uspravne grede sa poprečnom letvom,n
ENG30-02367363-v,0.0,0.0,"raditi,činiti,postupati",Izvoditi neku akciju.,v
ENG30-10212231-n,0.0,0.0,internista,Specijalista interne medicine.,n
ENG30-08779375-n,0.0,0.0,"Suva,prestonica Fidžija,glavni grad Fidžija",glavni i najveći grad Fidžija; na ostrvu Viti Levu,n
ENG30-02296495-v,0.0,0.0,nagodba,napraviti ponudu; u svim vrstama pravnih dogovora,v
ENG30-07658814-n,0.0,0.0,goveđa slabina,meso od slabine govečeta,n
ENG30-06219875-n,0.0,0.0,radikalizam,političko usmerenje onih koji se zalažu za revolucionarne promene u vladi i društvu,n
ENG30-07931001-n,0.0,0.0,šampanj punč,punč sa penusavim vinom,n
ENG30-08219330-n,0.0,0.0,divizija istovrsnih aviona,Jedinica vazduhoplovstva Sjedinjenih država koja se obično sastoji od dva ili više krila.,n
ENG30-07342049-n,0.0,0.0,"ponavljanje,repriza",Događaj koji se ponavlja.,n
ENG30-03686130-n,0.0,0.0,"tavan,potkrovlje",otvoreni prostor na vrhu kuće tik ispod krova;,n
ENG30-10201956-n,0.0,0.0,impresionista,Slikar koji sledi teroije impresionizma.,n
ENG30-05540121-n,0.0,0.0,lobanja,Koštani skelet glave kičmenjaka.,n
ENG30-08221897-n,0.0,0.0,publika,"Okupljanje gledalaca ili slušalaca, obično na javnom mestu.",n
ENG30-01495701-n,0.0,0.0,raža,Ribe sa horizontalno spljoštenim telom i velikim pektoralnim perajima koji nalikuju krilima sa škrgama s donje strane.,n
ENG30-02505646-n,0.0,0.0,"Mammutidae,porodica Mammutidae,porodica Mastodontidae",Izumrla porodica: mastodonti.,n
ENG30-14053717-n,0.0,0.0,diskrazija,Abnormalno ili fiziološki neuravnoteženo stanje tela.,n
ENG30-02342727-n,0.0,0.0,"Cricetus,rod Cricetus",Rod iz porodice Cricetidae: hrčak iz starog sveta.,n
ENG30-02578510-v,0.0,0.0,"pridržavati se,poštovati",pridržavati se praznika ili obreda,v
ENG30-02498355-n,0.0,0.0,"Lorisidae,porodica Lorisidae","Noćni primat tropske Azije, obično bez repa, sporo se kreće.",n
ENG30-13837009-n,0.0,0.0,konkurencija,Poslovni odnos u kome se dve strane takmiče da pridobiju mušterije.,n
ENG30-13542947-n,0.0,0.0,psihoanalitički proces,proces u kom se primenjuje psihoanalitička teorija.,n
ENG30-00006269-n,0.0,0.0,život,Ukupnost živih stvari.,n
ENG30-13724350-n,0.0,0.0,"dekagram,deka,dkg",10 grama.,n
ENG30-10781460-n,0.0,0.0,vlasuljar,Neko ko pravi i prodaje vlasulje.,n
ENG30-00499263-n,0.0,0.0,"stoni tenis,ping-pong",Igra čije je zaštićeno ime ping-pong koja podseća na tenis ali se igra na stolu sa posebnim reketima i lakom šupljom lopticom.,n
ENG30-07742704-n,0.0,0.0,"jagodičast plod,bobičast plod","Neki od brojnih malih mesnatih jestivih plodova; koriste se za kolače, džemove, želee.",n
ENG30-00316768-v,0.0,0.0,skratiti,Učiniti kraćim nego što je bilo prvobitno; smanjiti po dužini ili trajanju.,v
ENG30-05803095-n,0.0,0.0,pretvaranje podataka,konverzija iz jednog načina kodiranja u drugi,n
ENG30-03085333-n,0.0,0.0,računarska mreža,"u računarstvu, mreža povezanih računara",n
ENG30-06213890-n,0.0,0.0,anarhizam,politička teorija koja se zalaže ukidanje vlada,n
ENG30-06367879-n,0.0,0.0,roman,"duži prozni rad, najčešće u formi priče",n
ENG30-05426243-n,0.0,0.0,"opna,membrana",Deo tkiva koji pokriva ili povezuje organe ili ćelije životinja.,n
ENG30-03001627-n,0.0,0.0,stolica,Sedalo za jednu osobu sa potporom za leđa.,n
ENG30-00381601-v,0.0,0.0,"pretvoriti se,prometnuti se",promeniti spoljašnju strukturu ili izled,v
ENG30-07640203-n,0.0,0.0,palačinka,"testo od jaja, mleka i brašna koje se tanko nalije u podmazan tiganj i ispeče s obe strane",n
ENG30-14636220-n,0.0,0.0,"kurijum,kirijum,Cm,atomski broj 96",radioaktivan transuranski metal; proizveden bombardovanjem plutonijuma helijumovim jezgrima,n
ENG30-02377651-a,0.0,0.0,sinhroni,koji se dešava ili koji postoji u isto vreme ili koji ima istu periodu ili fazu,a
ENG30-01562116-n,0.0,0.0,"Erithacus,rod Erithacus",Drozdovi iz starog sveta.,n
ENG30-04348184-n,0.0,0.0,podvodni bojni brod,ratni brod koji je načinjen da dejstvuje ispod površine vode,n
ENG30-01129920-n,0.0,0.0,"dužnost,obaveza",Društvena snaga koja povezuje osobe sa njihovim obavezama i izaziva akcije koja snaga nalaže.,n
ENG30-03936568-n,0.0,0.0,"pilula,tableta",medicinska doza u formi kuglice ili diska,n
ENG30-07668481-n,0.0,0.0,kolenica,mali deo mesa na nozi odmah iznad stopala,n
ENG30-12284665-n,0.0,0.0,"johovina,jovovina,jalševina","drvo od jove, jalše; koristi se za gradnju mostova",n
ENG30-09618957-n,0.0,0.0,lice,Deo osobe se koristi da označi osobu (sinegdoha).,n
ENG30-01325017-a,0.0,0.0,interpretativni,koji obezbeđuje interpretaciju,a
ENG30-07652788-n,0.0,0.0,gušterača,jestiva gušterača životinja,n
ENG30-08573472-n,0.0,0.0,prednja strana,Strana koja je napred ili koja je istaknuta.,n
ENG30-13714641-n,0.0,0.0,"Farenhajtov stepen,stepen po Farenhajtu,F",temperaturni stepen na Farenhajtovoj skali,n
ENG30-07693972-n,0.0,0.0,biskvitni hleb,Mali hleb okruglog oblika koji se pravi sa praškom za pecivo umesto kvasca. Preteča biskvita kao kolača.,n
ENG30-12933616-n,0.0,0.0,"kvrgavi celer,Apium graveolens rapaceum",Uzgaja se zbog zadebljalog jestivog aromatičnog korena.,n
ENG30-13799967-n,0.0,0.0,kopulativna sveza,odnos izmedju jedinica kojim se izražava dodatni karakter njihovih značenja,n
ENG30-02472223-v,0.0,0.0,"listati,upisati",uključiti u listu ili spisak,v
ENG30-13692559-n,0.0,0.0,"pezos Gvineje Bisao,GWP",osnovna novčana jedinica Gvineje Bisao,n
ENG30-04366033-n,0.0,0.0,suši bar,bar u kome su služi suši,n
ENG30-12411922-n,0.0,0.0,"perunika,bogiša,iris","Biljke koje imaju sabljasto lišće, uspravne stabljike i cvetaju cvetovima jakih boja koji imaju tri latice i tri?",n
ENG30-00303849-n,0.0,0.0,"skok,padobranstvo",Spuštanje padobranom.,n
ENG30-00729285-n,0.0,0.0,lekcija,zadatak dodeljen za pojedinačne studije,n
ENG30-13613985-n,0.0,0.0,"hektar,ha",mera za površinu koja iznosi 100 ari - površina kvadrata čija je stranica dužine 100 metara,n
ENG30-06961853-n,0.0,0.0,italski,grana indoevropskih jezika čiji je predstavnik latinski,n
ENG30-03012599-a,0.0,0.0,megaloblastičan,o megaloblastima ili koji se odnosi na megaloblaste,a
ENG30-11959259-n,0.0,0.0,dimak,Neka od mnogih biljaka iz roda Crepis koja ima opuštene glavice žutog cveća na vrhu dugačhe razgranate i lisnate stabljike; raste na severnoj polulopti.,n
ENG30-00464651-n,0.0,0.0,igra na otvorenom,Atletsko takmičenje koje se odvija napolju.,n
ENG30-00968211-v,0.0,0.0,"razneti,proslediti,proneti",Izazvati da postane opšte poznato.,v
ENG30-05389939-n,0.0,0.0,srčani mišić,mišićno tkivo srca prilagođeno ritmičnim kontrakcijama,n
ENG30-09632518-n,0.0,0.0,radnik,Oosba koja ima i bavi se nekim specijalnim zanimanjem.,n
ENG30-04365484-n,0.0,0.0,instrument za nadgledanje,Instrument koji koriste oni koji nadgledaju.,n
ENG30-06017053-n,0.0,0.0,podgrupa,"u matematici, neprazan podskup matematičke grupe",n
ENG30-13964466-n,0.0,0.0,"bigamija,dvobračnost",imati dva supružnika u isto vreme,n
ENG30-14621446-n,0.0,0.0,radikal,Dva ili više atoma koji su zajedno pozvezani u jednu jedinicu i koji obrazuju deo molekula.,n
ENG30-02966482-a,0.0,0.0,panamski,"koji se tiče Paname, njenih ljudi i kulture",a
ENG30-08920381-n,0.0,0.0,Japanski arhipelag,"niz od više od 3000 ostrva istočno od Azijskog kopna, imzeđu Japanskog mora i zapadnog Pacifika",n
ENG30-09394007-n,0.0,0.0,planeta,bilo koje nebesko telo (osim kometa ili satelita) koje se okreće oko sunca u sunčevom sistemu,n
ENG30-01245637-v,0.0,0.0,"glačati,uglačati",Učiniti da površine sijaju.,v
ENG30-05271383-n,0.0,0.0,"skočna kost,piljak,gležnjača,astragal",Kost kod gležna koja pomera kosti noge oko gležnja.,n
ENG30-02960338-a,0.0,0.0,danski,koji se odnosi ili je karakteristično za Dansku ili Dance,a
ENG30-04264914-n,0.0,0.0,"kosmički brod,svemirski brod","plovilo sposobno za putovanje u svemir - tehnički, satelit oko Sunca",n
ENG30-02640857-n,0.0,0.0,"moruna,Acipenser huso",Krupna morska i rečna riba hrskavičava kostura.,n
ENG30-03260504-n,0.0,0.0,dinamo,generator koji se sastoji od navoja koji rotira između polova elektromagneta što stvara struju,n
ENG30-10736091-n,0.0,0.0,"ujak, stric ili teča","Očev ili majčin brat, tetkin muž.",n
ENG30-00104868-v,0.0,0.0,"izbaciti,izrigati,izbljunuti",izbaciti telesne tvari,v
ENG30-00790308-v,0.0,0.0,"birati,izabrati,okrenuti,okretati",koristiti točkić za izbor broja telefona,v
ENG30-02742753-n,0.0,0.0,strela,projektil koji se sastoji od tankog štapića na čijem vrhu je zašiljena strlica a koja se izbacuje uz pomoć luka,n
ENG30-07664468-n,0.0,0.0,karbonada,komad mesa (ili ribe) koje je izrezano i pečeno,n
ENG30-08267956-n,0.0,0.0,tačkasta matrica,pravougaona matrica tačkica pomoću koje se mogu formirati pisani karakteri,n
ENG30-07906284-n,0.0,0.0,viski,žestoko piće dobijeno fermentacijom žitarica,n
ENG30-06940001-n,0.0,0.0,tagalog,jezika naroda Tagalog na kome se bazira filipino,n
ENG30-09298974-n,0.0,0.0,Opski zaliv,zaliv Karskog mora u zapadnom Sibiru,n
ENG30-01796222-n,0.0,0.0,"Lagopus,rod Lagopus",alpska kokoš,n
ENG30-13942875-n,0.0,0.0,"okolnost,situacija",Uslov koji prati ili utiče na neki događaj ili aktivnost.,n
ENG30-04063868-n,0.0,0.0,nosač zapisa,memorijski uređaj na kome se beleže informacije - zvuk ili slika,n
ENG30-06936461-n,0.0,0.0,jai,grana tai jezika,n
ENG30-00384533-a,0.0,0.0,žućkastosmeđ,Svetle boje između žute i smeđe.,a
ENG30-09931418-n,0.0,0.0,privatni profesor,Osoba koja daje privatne časove (npr. pevanja ili crtanja).,n
ENG30-01697178-n,0.0,0.0,krokodil,gušterasto četvornogo telo završava serepom koji je duži od trupa i bočno spljošten; rep im služi pri plivanju i kao oružje u borbi; telo im je prekriveno cvrstim rožnatim pločicama koje na leđima pojačane koštanima pločama.,n
ENG30-13508651-n,0.0,0.0,"likvefakcija,likvifikacija",promena iz čvrstog ili gasovitog stanja u tečno,n
ENG30-02751889-a,0.0,0.0,izentropski,"koji ima nepromenljivu, konstantnu entropiju",a
ENG30-06248043-n,0.0,0.0,vojna nauka,Disciplina koja se bavi principima vođenja rata.,n
ENG30-09217638-n,0.0,0.0,"dno,korito",Udubljenje koje oblikuje tlo ispod vodene površine.,n
ENG30-02206270-n,0.0,0.0,opnokrilci,Insekti koji imaju dva para opnastih krila i legalicu specijalizovanu za ubadanje ili probadanje.,n
ENG30-12923108-n,0.0,0.0,"kaskarila,Croton eluteria",karipska biljka sa aromatičnom korom,n
ENG30-00673863-n,0.0,0.0,operacija oka,hirurška intervencija na oku,n
ENG30-00181640-n,0.0,0.0,referendum,zakonodavni akt čije se konačno usvajanje prepušta glasačima,n
ENG30-01540844-v,0.0,0.0,"primiti,upiti",Prihvatati.,v
ENG30-12996225-n,0.0,0.0,"Basidiomycota,podrazdeo Basidiomycota,Basidiomycotina,podrazdeo Basidiomycotina","Sastoji se od gljiva koje imaju spore na bazidijumu; sastoji se od Gasteromycetes (?puffballs) i Tiliomycetes uključujući redove Ustilaginales (?smuts) i Uredinales (?rusts) i Hymenomycetes (šampinjoni, ?toadstools, ?agarics i ?bracket fungi); u nekim klasifikacijama smatra se odeljkom kraljevstva Fungi.",n
ENG30-05087297-n,0.0,0.0,raštrkanost,prostorna osobina onoga što je razbacano svuda po nekoj oblasti ili prostoru,n
ENG30-01990281-v,0.0,0.0,"izroniti,izbiti,izaći,izići",doći na površinu,v
ENG30-07696625-n,0.0,0.0,sendvič sa šunkom,sendvič sa tanko sečenom šunkom,n
ENG30-08893492-n,0.0,0.0,Unutrašnji Hebridi,ostrva između Spoljašnjih Hebrida i zapadne obale Škotske,n
ENG30-02902079-n,0.0,0.0,obod,Kružna izbočina koja štrči iz frune šešira.,n
ENG30-05426989-n,0.0,0.0,"retina,mrežnjača,mrežnica","treća, unutrašnja opna očne jabučice koja prima svetlosne nadražaje",n
ENG30-13244109-n,0.0,0.0,svojina,Nešto što se poseduje; bilo koja opipljiva svojina koju neko poseduje.,n
ENG30-01892030-n,0.0,0.0,"šumska rovka,šumska rovčica,Sorex araneus",Tipična američka rovka.,n
ENG30-02393580-n,0.0,0.0,tapir,Veliki neagreivan uglavnom noćni kopitar tropske Amerike i jugoistočne Azije koji ima teško telo i mesnatu njušku.,n
ENG30-00828003-v,0.0,0.0,propovedati,držati propoved,v
ENG30-08083320-n,0.0,0.0,katolička crkva,jedna od više crkava koje tvrde da su održale istorijski kontinuitet sa prvobitnom Hristovom crkvom,n
ENG30-00615887-n,0.0,0.0,"enkodiranje,enkripcija",aktivnost kojim se tekstualna poruka pretvara u kodiranu,n
ENG30-00710550-n,0.0,0.0,autogena terapija,obuka pacijenata za samostalnu relaksaciju,n
ENG30-05229622-n,0.0,0.0,vlakno,Tanka i veoma izdužena supstanca.,n
ENG30-13440935-n,0.0,0.0,"bulovska operacija,binarna operacija,binarna aritmetička operacija",operacija koja sledi pravila Bulove logike; operandi i rezultat operacije uvek imaju jednu od dve moguće vrednosti,n
ENG30-07677593-n,0.0,0.0,svinjska kobasica,Kobasica koja sadrži svinjsko meso.,n
ENG30-06057539-n,0.0,0.0,"anatomija,opšta anatomija",Grana morfologije koja se bavi građom životinja,n
ENG30-02026798-n,0.0,0.0,"Actitis,rod Actitis",rod porodice Scolopacidae,n
ENG30-12319687-n,0.0,0.0,"Carya,rod Carya",Rod velikog zimzelenog drveća koje rađa orahe; iz Amerike i Kine.,n
ENG30-00092848-a,0.0,0.0,rekurzivan,koji se odnosi na rekurziju,a
ENG30-03078445-a,0.0,0.0,"kazahstanski,kazahski","koji se tiče Kazahstana, njegovih ljudi i Kulture",a
ENG30-06636259-n,0.0,0.0,činjenica,izjava ili tvrdnja sa proverenim informacijama o nečemu što se događa ili se dogodilo,n
ENG30-07904865-n,0.0,0.0,grog,rum razblažen vodom,n
ENG30-12091377-n,0.0,0.0,"trava od drhtanja,Primula veris","rano prolećno cveće; mirišljavo, žute ili ružičaste boje",n
ENG30-01693334-n,0.0,0.0,"zelembać,Lacerta viridis","Običan evroazijski gušter, oko stopu dugačak.",n
ENG30-06931499-n,0.0,0.0,"kjang,čijang",tibetsko-burmanski jezik kojim se govori u Sičuanu,n
ENG30-11446242-n,0.0,0.0,kondenzacija,Vlaga u atmosferi koja se kondenzovala.,n
ENG30-09319604-n,0.0,0.0,"zemljouz,prevlaka",relativno uzak komad zemlje okružen vodenom površinom,n
ENG30-13714756-n,0.0,0.0,"kelvin,K",osnovna jedinica temperature u Međunarodnom sistemu mera,n
ENG30-06491786-n,0.0,0.0,indeks,alfabetska lista imena i tema sa brojevima stranica gde je o njima bilo reči,n
